instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
17124,12/21/2012,1,1,12,6,0,5,1,2,0.34,0.2879,0.57,0.5821,4,76,80
17125,12/21/2012,1,1,12,7,0,5,1,2,0.32,0.3182,0.57,0.194,3,205,208
17126,12/21/2012,1,1,12,8,0,5,1,2,0.32,0.303,0.57,0.2836,8,464,472
17127,12/21/2012,1,1,12,9,0,5,1,2,0.32,0.2727,0.45,0.5522,2,265,267
17128,12/21/2012,1,1,12,10,0,5,1,1,0.32,0.2879,0.42,0.4627,8,146,154
17129,12/21/2012,1,1,12,11,0,5,1,2,0.32,0.2879,0.42,0.4179,12,150,162
17130,12/21/2012,1,1,12,12,0,5,1,2,0.32,0.2879,0.39,0.3582,25,199,224
17131,12/21/2012,1,1,12,13,0,5,1,2,0.32,0.2879,0.39,0.4179,26,214,240
17132,12/21/2012,1,1,12,14,0,5,1,2,0.32,0.2879,0.39,0.4478,20,199,219
17133,12/21/2012,1,1,12,15,0,5,1,2,0.3,0.2727,0.42,0.3881,29,234,263
17134,12/21/2012,1,1,12,16,0,5,1,2,0.3,0.2727,0.39,0.3284,28,253,281
17135,12/21/2012,1,1,12,17,0,5,1,2,0.26,0.2273,0.56,0.3284,24,297,321
17136,12/21/2012,1,1,12,18,0,5,1,2,0.26,0.2273,0.56,0.2985,7,236,243
17137,12/21/2012,1,1,12,19,0,5,1,1,0.28,0.2576,0.45,0.2985,5,148,153
17138,12/21/2012,1,1,12,20,0,5,1,1,0.28,0.2727,0.41,0.2537,8,104,112
17139,12/21/2012,1,1,12,21,0,5,1,1,0.26,0.2273,0.41,0.4179,2,68,70
17140,12/21/2012,1,1,12,22,0,5,1,1,0.26,0.2273,0.44,0.2985,6,57,63
17141,12/21/2012,1,1,12,23,0,5,1,1,0.26,0.2424,0.44,0.2836,1,39,40
17142,12/22/2012,1,1,12,0,0,6,0,1,0.26,0.2121,0.44,0.5821,1,30,31
17143,12/22/2012,1,1,12,1,0,6,0,1,0.26,0.2121,0.44,0.4478,1,34,35
17144,12/22/2012,1,1,12,2,0,6,0,1,0.26,0.2121,0.44,0.5224,0,23,23
17145,12/22/2012,1,1,12,3,0,6,0,1,0.26,0.2121,0.48,0.4478,0,7,7
17146,12/22/2012,1,1,12,4,0,6,0,1,0.26,0.2576,0.48,0.194,3,2,5
17147,12/22/2012,1,1,12,5,0,6,0,1,0.26,0.2273,0.48,0.4179,0,5,5
17148,12/22/2012,1,1,12,6,0,6,0,1,0.26,0.2273,0.44,0.4179,0,13,13
17149,12/22/2012,1,1,12,7,0,6,0,1,0.26,0.2273,0.44,0.4179,2,18,20
17150,12/22/2012,1,1,12,8,0,6,0,1,0.26,0.2121,0.44,0.6119,0,29,29
17151,12/22/2012,1,1,12,9,0,6,0,1,0.26,0.2273,0.48,0.3881,13,77,90
17152,12/22/2012,1,1,12,10,0,6,0,1,0.26,0.2273,0.48,0.3284,13,105,118
17153,12/22/2012,1,1,12,11,0,6,0,1,0.28,0.2576,0.41,0.3582,29,130,159
17154,12/22/2012,1,1,12,12,0,6,0,1,0.3,0.2576,0.36,0.6567,18,128,146
17155,12/22/2012,1,1,12,13,0,6,0,1,0.32,0.2879,0.36,0.4478,23,135,158
17156,12/22/2012,1,1,12,14,0,6,0,1,0.32,0.2879,0.36,0.4627,20,141,161
17157,12/22/2012,1,1,12,15,0,6,0,1,0.32,0.2727,0.33,0.5821,14,139,153
17158,12/22/2012,1,1,12,16,0,6,0,1,0.3,0.2727,0.39,0.4478,23,124,147
17159,12/22/2012,1,1,12,17,0,6,0,1,0.28,0.2576,0.41,0.2985,15,99,114
17160,12/22/2012,1,1,12,18,0,6,0,1,0.26,0.2121,0.44,0.4627,7,75,82
17161,12/22/2012,1,1,12,19,0,6,0,1,0.24,0.2121,0.48,0.3582,9,51,60
17162,12/22/2012,1,1,12,20,0,6,0,1,0.24,0.2424,0.48,0.1642,6,55,61
17163,12/22/2012,1,1,12,21,0,6,0,1,0.22,0.2121,0.51,0.2836,4,49,53
17164,12/22/2012,1,1,12,22,0,6,0,1,0.22,0.2121,0.51,0.2836,1,38,39
17165,12/22/2012,1,1,12,23,0,6,0,1,0.22,0.2273,0.51,0.194,3,37,40
17166,12/23/2012,1,1,12,0,0,0,0,1,0.22,0.2121,0.47,0.2836,3,24,27
17167,12/23/2012,1,1,12,1,0,0,0,1,0.22,0.2273,0.47,0.194,1,19,20
17168,12/23/2012,1,1,12,2,0,0,0,1,0.2,0.2121,0.51,0.1642,1,17,18
17169,12/23/2012,1,1,12,3,0,0,0,1,0.2,0.2121,0.51,0.1343,0,9,9
17170,12/23/2012,1,1,12,4,0,0,0,1,0.2,0.2121,0.47,0.1343,1,3,4
17171,12/23/2012,1,1,12,5,0,0,0,1,0.2,0.2576,0.51,0,0,6,6
17172,12/23/2012,1,1,12,6,0,0,0,1,0.16,0.197,0.64,0.0896,4,5,9
17173,12/23/2012,1,1,12,7,0,0,0,1,0.16,0.197,0.64,0.0896,3,16,19
17174,12/23/2012,1,1,12,8,0,0,0,1,0.14,0.1667,0.69,0.1045,5,43,48
17175,12/23/2012,1,1,12,9,0,0,0,1,0.2,0.2273,0.59,0.1045,7,49,56
17176,12/23/2012,1,1,12,10,0,0,0,1,0.22,0.2273,0.64,0.194,26,67,93
17177,12/23/2012,1,1,12,11,0,0,0,1,0.24,0.2273,0.52,0.194,48,104,152
17178,12/23/2012,1,1,12,12,0,0,0,1,0.3,0.2879,0.42,0.194,52,144,196
17179,12/23/2012,1,1,12,13,0,0,0,1,0.32,0.303,0.39,0.2239,63,123,186
17180,12/23/2012,1,1,12,14,0,0,0,1,0.34,0.303,0.31,0.2985,57,118,175
17181,12/23/2012,1,1,12,15,0,0,0,1,0.34,0.3333,0.34,0.1343,39,98,137
17182,12/23/2012,1,1,12,16,0,0,0,1,0.34,0.3333,0.34,0.194,53,137,190
17183,12/23/2012,1,1,12,17,0,0,0,1,0.32,0.3182,0.49,0.194,21,93,114
17184,12/23/2012,1,1,12,18,0,0,0,1,0.3,0.303,0.45,0.1642,8,85,93
17185,12/23/2012,1,1,12,19,0,0,0,1,0.3,0.3333,0.42,0,4,54,58
17186,12/23/2012,1,1,12,20,0,0,0,1,0.26,0.303,0.65,0,0,52,52
17187,12/23/2012,1,1,12,21,0,0,0,1,0.24,0.2879,0.7,0,4,38,42
17188,12/23/2012,1,1,12,22,0,0,0,1,0.24,0.2576,0.6,0.1045,5,53,58
17189,12/23/2012,1,1,12,23,0,0,0,1,0.24,0.2879,0.6,0,3,22,25
17190,12/24/2012,1,1,12,0,0,1,1,1,0.22,0.2727,0.69,0,0,12,12
17191,12/24/2012,1,1,12,1,0,1,1,1,0.22,0.2727,0.69,0,0,11,11
17192,12/24/2012,1,1,12,2,0,1,1,1,0.2,0.2576,0.75,0,0,5,5
17193,12/24/2012,1,1,12,3,0,1,1,1,0.2,0.2576,0.75,0,1,2,3
17194,12/24/2012,1,1,12,5,0,1,1,1,0.18,0.197,0.8,0.1343,0,9,9
17195,12/24/2012,1,1,12,6,0,1,1,1,0.2,0.2576,0.75,0,1,16,17
17196,12/24/2012,1,1,12,7,0,1,1,1,0.2,0.2576,0.69,0,3,27,30
17197,12/24/2012,1,1,12,8,0,1,1,1,0.22,0.2727,0.69,0,4,62,66
17198,12/24/2012,1,1,12,9,0,1,1,2,0.24,0.2576,0.65,0.1045,17,68,85
17199,12/24/2012,1,1,12,10,0,1,1,2,0.26,0.303,0.65,0,21,82,103
17200,12/24/2012,1,1,12,11,0,1,1,2,0.26,0.2576,0.6,0.1642,20,104,124
17201,12/24/2012,1,1,12,12,0,1,1,2,0.28,0.303,0.56,0.0896,22,113,135
17202,12/24/2012,1,1,12,13,0,1,1,3,0.24,0.2576,0.81,0.1045,16,54,70
17203,12/24/2012,1,1,12,14,0,1,1,3,0.24,0.2576,0.87,0.1045,13,33,46
17204,12/24/2012,1,1,12,15,0,1,1,3,0.24,0.2273,0.87,0.2239,6,27,33
17205,12/24/2012,1,1,12,16,0,1,1,3,0.24,0.2273,0.87,0.2239,6,27,33
17206,12/24/2012,1,1,12,17,0,1,1,3,0.24,0.2424,0.93,0.1642,7,19,26
17207,12/24/2012,1,1,12,18,0,1,1,3,0.24,0.2576,0.93,0.1045,6,20,26
17208,12/24/2012,1,1,12,19,0,1,1,2,0.24,0.2424,0.93,0.1343,4,14,18
17209,12/24/2012,1,1,12,20,0,1,1,3,0.24,0.2424,0.93,0.1343,6,17,23
17210,12/24/2012,1,1,12,21,0,1,1,3,0.24,0.2576,0.93,0.0896,13,9,22
17211,12/24/2012,1,1,12,22,0,1,1,2,0.24,0.2879,0.93,0,7,5,12
17212,12/24/2012,1,1,12,23,0,1,1,3,0.24,0.2879,0.93,0,1,10,11
17213,12/25/2012,1,1,12,0,1,2,0,3,0.24,0.2576,0.93,0.0896,3,10,13
17214,12/25/2012,1,1,12,1,1,2,0,2,0.26,0.2576,0.87,0.1642,0,13,13
17215,12/25/2012,1,1,12,2,1,2,0,2,0.26,0.2576,0.87,0.1642,0,7,7
17216,12/25/2012,1,1,12,4,1,2,0,2,0.24,0.2576,0.87,0.0896,0,1,1
17217,12/25/2012,1,1,12,5,1,2,0,2,0.22,0.2273,0.93,0.1343,2,1,3
17218,12/25/2012,1,1,12,6,1,2,0,2,0.22,0.2273,0.93,0.1343,1,6,7
17219,12/25/2012,1,1,12,7,1,2,0,2,0.22,0.2273,0.93,0.1642,0,6,6
17220,12/25/2012,1,1,12,8,1,2,0,2,0.24,0.2879,0.87,0,1,10,11
17221,12/25/2012,1,1,12,9,1,2,0,2,0.24,0.2576,0.87,0,7,21,28
17222,12/25/2012,1,1,12,10,1,2,0,1,0.28,0.3182,0.81,0,11,21,32
17223,12/25/2012,1,1,12,11,1,2,0,1,0.3,0.3182,0.75,0.0896,43,43,86
17224,12/25/2012,1,1,12,12,1,2,0,1,0.32,0.3333,0.76,0.0896,62,52,114
17225,12/25/2012,1,1,12,13,1,2,0,1,0.4,0.4091,0.5,0.3284,75,46,121
17226,12/25/2012,1,1,12,14,1,2,0,1,0.38,0.3939,0.46,0.2985,58,68,126
17227,12/25/2012,1,1,12,15,1,2,0,1,0.36,0.3333,0.5,0.2537,51,56,107
17228,12/25/2012,1,1,12,16,1,2,0,2,0.36,0.3333,0.5,0.2537,48,38,86
17229,12/25/2012,1,1,12,17,1,2,0,2,0.32,0.303,0.57,0.2537,16,34,50
17230,12/25/2012,1,1,12,18,1,2,0,2,0.32,0.303,0.66,0.2537,20,23,43
17231,12/25/2012,1,1,12,19,1,2,0,2,0.32,0.303,0.66,0.2239,16,20,36
17232,12/25/2012,1,1,12,20,1,2,0,2,0.32,0.303,0.66,0.2836,11,29,40
17233,12/25/2012,1,1,12,21,1,2,0,2,0.3,0.2879,0.65,0.194,8,26,34
17234,12/25/2012,1,1,12,22,1,2,0,2,0.3,0.303,0.7,0.1642,3,16,19
17235,12/25/2012,1,1,12,23,1,2,0,2,0.28,0.2727,0.65,0.2537,4,26,30
17236,12/26/2012,1,1,12,0,0,3,1,2,0.28,0.2727,0.65,0.2537,1,8,9
17237,12/26/2012,1,1,12,1,0,3,1,2,0.26,0.2273,0.65,0.2985,0,7,7
17238,12/26/2012,1,1,12,2,0,3,1,2,0.26,0.2273,0.65,0.2985,0,1,1
17239,12/26/2012,1,1,12,3,0,3,1,2,0.24,0.2121,0.7,0.3582,0,2,2
17240,12/26/2012,1,1,12,4,0,3,1,1,0.22,0.197,0.69,0.3582,0,2,2
17241,12/26/2012,1,1,12,5,0,3,1,2,0.22,0.2121,0.69,0.2836,0,11,11
17242,12/26/2012,1,1,12,6,0,3,1,2,0.22,0.2121,0.69,0.2239,0,36,36
17243,12/26/2012,1,1,12,7,0,3,1,3,0.2,0.1818,0.86,0.3284,0,26,26
17244,12/26/2012,1,1,12,8,0,3,1,3,0.2,0.1818,0.86,0.3284,0,31,31
17245,12/26/2012,1,1,12,9,0,3,1,3,0.2,0.1818,0.86,0.3284,1,22,23
17246,12/26/2012,1,1,12,10,0,3,1,3,0.2,0.1818,0.86,0.2985,0,8,8
17247,12/26/2012,1,1,12,11,0,3,1,3,0.2,0.1667,0.86,0.4627,0,10,10
17248,12/26/2012,1,1,12,12,0,3,1,3,0.22,0.197,0.87,0.3284,0,10,10
17249,12/26/2012,1,1,12,13,0,3,1,3,0.22,0.197,0.87,0.3284,0,15,15
17250,12/26/2012,1,1,12,14,0,3,1,3,0.22,0.2121,0.93,0.2537,0,20,20
17251,12/26/2012,1,1,12,15,0,3,1,3,0.26,0.2273,0.87,0.3582,0,13,13
17252,12/26/2012,1,1,12,16,0,3,1,3,0.26,0.2273,0.87,0.3582,0,13,13
17253,12/26/2012,1,1,12,17,0,3,1,3,0.26,0.2273,0.93,0.3582,2,51,53
17254,12/26/2012,1,1,12,18,0,3,1,3,0.28,0.2576,0.93,0.2985,1,42,43
17255,12/26/2012,1,1,12,19,0,3,1,3,0.3,0.2879,0.87,0.194,2,33,35
17256,12/26/2012,1,1,12,20,0,3,1,3,0.32,0.303,0.93,0.2537,0,32,32
17257,12/26/2012,1,1,12,21,0,3,1,2,0.3,0.2727,0.87,0.2985,0,20,20
17258,12/26/2012,1,1,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,0,11,11
17259,12/26/2012,1,1,12,23,0,3,1,3,0.26,0.2273,0.87,0.2985,2,8,10
17260,12/27/2012,1,1,12,0,0,4,1,3,0.26,0.2273,0.87,0.2985,0,3,3
17261,12/27/2012,1,1,12,1,0,4,1,3,0.24,0.197,0.93,0.4478,0,5,5
17262,12/27/2012,1,1,12,2,0,4,1,2,0.24,0.197,0.87,0.4478,0,2,2
17263,12/27/2012,1,1,12,3,0,4,1,2,0.24,0.2273,0.87,0.2239,0,1,1
17264,12/27/2012,1,1,12,4,0,4,1,2,0.24,0.2121,0.87,0.3284,0,3,3
17265,12/27/2012,1,1,12,5,0,4,1,1,0.24,0.2424,0.75,0.1642,1,10,11
17266,12/27/2012,1,1,12,6,0,4,1,1,0.24,0.197,0.7,0.4925,0,45,45
17267,12/27/2012,1,1,12,7,0,4,1,1,0.24,0.2273,0.7,0.2239,0,90,90
17268,12/27/2012,1,1,12,8,0,4,1,1,0.26,0.2273,0.65,0.3582,2,206,208
17269,12/27/2012,1,1,12,9,0,4,1,1,0.26,0.2121,0.6,0.4925,6,127,133
17270,12/27/2012,1,1,12,10,0,4,1,1,0.28,0.2273,0.56,0.5224,8,67,75
17271,12/27/2012,1,1,12,11,0,4,1,2,0.28,0.2424,0.56,0.4478,23,80,103
17272,12/27/2012,1,1,12,12,0,4,1,1,0.3,0.2727,0.49,0.4627,22,87,109
17273,12/27/2012,1,1,12,13,0,4,1,1,0.3,0.2727,0.49,0.4627,19,99,118
17274,12/27/2012,1,1,12,14,0,4,1,2,0.26,0.2121,0.56,0.5224,25,94,119
17275,12/27/2012,1,1,12,15,0,4,1,2,0.26,0.2121,0.56,0.4478,31,89,120
17276,12/27/2012,1,1,12,16,0,4,1,2,0.26,0.2424,0.52,0.2836,23,151,174
17277,12/27/2012,1,1,12,17,0,4,1,2,0.26,0.2424,0.52,0.2836,30,227,257
17278,12/27/2012,1,1,12,18,0,4,1,2,0.24,0.2273,0.6,0.2537,9,188,197
17279,12/27/2012,1,1,12,19,0,4,1,1,0.24,0.2121,0.6,0.2836,11,106,117
17280,12/27/2012,1,1,12,20,0,4,1,1,0.24,0.2424,0.6,0.1642,12,79,91
17281,12/27/2012,1,1,12,21,0,4,1,2,0.24,0.2273,0.6,0.2537,12,51,63
17282,12/27/2012,1,1,12,22,0,4,1,2,0.24,0.2121,0.6,0.2836,11,33,44
17283,12/27/2012,1,1,12,23,0,4,1,2,0.24,0.2273,0.6,0.2537,2,24,26
17284,12/28/2012,1,1,12,0,0,5,1,2,0.24,0.2424,0.6,0.1642,3,22,25
17285,12/28/2012,1,1,12,1,0,5,1,1,0.24,0.2273,0.6,0.194,0,9,9
17286,12/28/2012,1,1,12,2,0,5,1,1,0.24,0.2273,0.6,0.2537,0,5,5
17287,12/28/2012,1,1,12,3,0,5,1,2,0.24,0.2424,0.6,0.1642,0,2,2
17288,12/28/2012,1,1,12,4,0,5,1,2,0.24,0.2576,0.6,0.1045,0,4,4
17289,12/28/2012,1,1,12,5,0,5,1,2,0.24,0.2576,0.6,0.0896,0,15,15
17290,12/28/2012,1,1,12,6,0,5,1,1,0.22,0.2121,0.64,0.2836,2,49,51
17291,12/28/2012,1,1,12,7,0,5,1,1,0.22,0.2273,0.64,0.1642,1,111,112
17292,12/28/2012,1,1,12,8,0,5,1,2,0.24,0.2424,0.6,0.1343,1,238,239
17293,12/28/2012,1,1,12,9,0,5,1,2,0.24,0.2121,0.6,0.2836,18,173,191
17294,12/28/2012,1,1,12,10,0,5,1,2,0.26,0.2424,0.56,0.2537,77,85,162
17295,12/28/2012,1,1,12,11,0,5,1,2,0.28,0.2727,0.52,0.2239,71,107,178
17296,12/28/2012,1,1,12,12,0,5,1,2,0.3,0.303,0.49,0.1343,72,150,222
17297,12/28/2012,1,1,12,13,0,5,1,2,0.3,0.303,0.49,0.1343,76,146,222
17298,12/28/2012,1,1,12,14,0,5,1,2,0.3,0.303,0.49,0.1343,84,177,261
17299,12/28/2012,1,1,12,15,0,5,1,2,0.3,0.3182,0.49,0,74,151,225
17300,12/28/2012,1,1,12,16,0,5,1,1,0.3,0.303,0.49,0.1343,42,208,250
17301,12/28/2012,1,1,12,17,0,5,1,1,0.24,0.2424,0.6,0.1343,43,228,271
17302,12/28/2012,1,1,12,18,0,5,1,1,0.24,0.2424,0.6,0.1343,16,197,213
17303,12/28/2012,1,1,12,19,0,5,1,2,0.24,0.2273,0.65,0.194,15,113,128
17304,12/28/2012,1,1,12,20,0,5,1,2,0.24,0.2576,0.65,0.1045,14,83,97
17305,12/28/2012,1,1,12,21,0,5,1,2,0.24,0.2424,0.7,0.1343,17,75,92
17306,12/28/2012,1,1,12,22,0,5,1,2,0.24,0.2576,0.7,0.0896,13,49,62
17307,12/28/2012,1,1,12,23,0,5,1,2,0.24,0.2576,0.65,0.0896,5,54,59
17308,12/29/2012,1,1,12,0,0,6,0,2,0.24,0.2424,0.7,0,1,25,26
17309,12/29/2012,1,1,12,1,0,6,0,2,0.24,0.2424,0.75,0.0896,6,31,37
17310,12/29/2012,1,1,12,2,0,6,0,2,0.24,0.2424,0.7,0,1,18,19
17311,12/29/2012,1,1,12,3,0,6,0,2,0.24,0.2424,0.75,0,1,5,6
17312,12/29/2012,1,1,12,4,0,6,0,2,0.24,0.2424,0.75,0.0896,0,3,3
17313,12/29/2012,1,1,12,5,0,6,0,2,0.24,0.2424,0.75,0.0896,0,3,3
17314,12/29/2012,1,1,12,6,0,6,0,2,0.26,0.2424,0.7,0.1045,0,7,7
17315,12/29/2012,1,1,12,7,0,6,0,2,0.26,0.2424,0.7,0.1343,1,17,18
17316,12/29/2012,1,1,12,8,0,6,0,2,0.26,0.2424,0.81,0,9,35,44
17317,12/29/2012,1,1,12,9,0,6,0,2,0.26,0.2424,0.81,0,16,33,49
17318,12/29/2012,1,1,12,10,0,6,0,3,0.26,0.2424,0.81,0.1343,6,35,41
17319,12/29/2012,1,1,12,11,0,6,0,3,0.2,0.2424,0.93,0.0896,7,38,45
17320,12/29/2012,1,1,12,12,0,6,0,3,0.2,0.2424,1,0,5,43,48
17321,12/29/2012,1,1,12,13,0,6,0,3,0.2,0.2424,1,0,13,71,84
17322,12/29/2012,1,1,12,14,0,6,0,2,0.24,0.2424,0.87,0.0896,10,88,98
17323,12/29/2012,1,1,12,15,0,6,0,2,0.24,0.2424,0.87,0,19,110,129
17324,12/29/2012,1,1,12,16,0,6,0,1,0.3,0.2424,0.75,0.1045,22,125,147
17325,12/29/2012,1,1,12,17,0,6,0,1,0.26,0.2424,0.79,0.1045,18,100,118
17326,12/29/2012,1,1,12,18,0,6,0,1,0.3,0.2424,0.7,0.194,8,102,110
17327,12/29/2012,1,1,12,19,0,6,0,2,0.3,0.2424,0.61,0.2537,7,90,97
17328,12/29/2012,1,1,12,20,0,6,0,2,0.3,0.2424,0.56,0.5522,2,64,66
17329,12/29/2012,1,1,12,21,0,6,0,2,0.28,0.2424,0.56,0.4925,4,56,60
17330,12/29/2012,1,1,12,22,0,6,0,2,0.26,0.2424,0.6,0.4627,3,51,54
17331,12/29/2012,1,1,12,23,0,6,0,2,0.26,0.2424,0.6,0,0,32,32
17332,12/30/2012,1,1,12,0,0,0,0,2,0.26,0.2576,0.6,0.1642,0,41,41
17333,12/30/2012,1,1,12,1,0,0,0,2,0.26,0.2273,0.56,0.4179,1,27,28
17334,12/30/2012,1,1,12,2,0,0,0,2,0.26,0.2424,0.56,0.2836,0,19,19
17335,12/30/2012,1,1,12,3,0,0,0,2,0.26,0.2273,0.56,0.4179,1,14,15
17336,12/30/2012,1,1,12,4,0,0,0,2,0.26,0.2576,0.56,0.2239,0,7,7
17337,12/30/2012,1,1,12,5,0,0,0,2,0.26,0.2273,0.48,0.2985,0,2,2
17338,12/30/2012,1,1,12,6,0,0,0,2,0.24,0.197,0.52,0.4179,1,7,8
17339,12/30/2012,1,1,12,7,0,0,0,1,0.24,0.2121,0.56,0.3582,0,13,13
17340,12/30/2012,1,1,12,8,0,0,0,1,0.24,0.197,0.52,0.4627,1,32,33
17341,12/30/2012,1,1,12,9,0,0,0,1,0.24,0.2121,0.52,0.3881,9,65,74
17342,12/30/2012,1,1,12,10,0,0,0,1,0.26,0.2121,0.41,0.5821,31,91,122
17343,12/30/2012,1,1,12,11,0,0,0,1,0.26,0.2273,0.41,0.4179,33,103,136
17344,12/30/2012,1,1,12,12,0,0,0,1,0.28,0.2273,0.36,0.5821,47,97,144
17345,12/30/2012,1,1,12,13,0,0,0,1,0.3,0.2576,0.36,0.6567,49,120,169
17346,12/30/2012,1,1,12,14,0,0,0,1,0.3,0.2727,0.36,0.4627,39,121,160
17347,12/30/2012,1,1,12,15,0,0,0,1,0.28,0.2576,0.38,0.3284,37,101,138
17348,12/30/2012,1,1,12,16,0,0,0,1,0.28,0.2424,0.38,0.4179,31,102,133
17349,12/30/2012,1,1,12,17,0,0,0,1,0.26,0.2273,0.41,0.3284,26,97,123
17350,12/30/2012,1,1,12,18,0,0,0,2,0.24,0.2121,0.44,0.2985,12,113,125
17351,12/30/2012,1,1,12,19,0,0,0,1,0.34,0.3636,0.61,0,16,86,102
17352,12/30/2012,1,1,12,20,0,0,0,1,0.22,0.197,0.47,0.3284,9,63,72
17353,12/30/2012,1,1,12,21,0,0,0,1,0.2,0.2121,0.51,0.1642,5,42,47
17354,12/30/2012,1,1,12,22,0,0,0,1,0.2,0.197,0.55,0.194,6,30,36
17355,12/30/2012,1,1,12,23,0,0,0,1,0.2,0.197,0.51,0.2239,10,39,49
17356,12/31/2012,1,1,12,0,0,1,1,1,0.18,0.1818,0.55,0.194,4,30,34
17357,12/31/2012,1,1,12,1,0,1,1,1,0.18,0.1818,0.55,0.194,6,13,19
17358,12/31/2012,1,1,12,2,0,1,1,1,0.16,0.1667,0.59,0.1642,3,8,11
17359,12/31/2012,1,1,12,3,0,1,1,1,0.16,0.1818,0.59,0.1045,0,1,1
17360,12/31/2012,1,1,12,4,0,1,1,1,0.14,0.1667,0.69,0.1045,0,3,3
17361,12/31/2012,1,1,12,5,0,1,1,1,0.16,0.1515,0.64,0.194,0,9,9
17362,12/31/2012,1,1,12,6,0,1,1,1,0.16,0.1667,0.64,0.1642,0,40,40
17363,12/31/2012,1,1,12,7,0,1,1,1,0.16,0.1818,0.64,0.1343,2,83,85
17364,12/31/2012,1,1,12,8,0,1,1,1,0.14,0.1515,0.69,0.1343,9,187,196
17365,12/31/2012,1,1,12,9,0,1,1,2,0.18,0.2121,0.64,0.1045,13,144,157
17366,12/31/2012,1,1,12,10,0,1,1,2,0.2,0.2121,0.69,0.1343,33,87,120
17367,12/31/2012,1,1,12,11,0,1,1,2,0.22,0.2273,0.6,0.194,43,114,157
17368,12/31/2012,1,1,12,12,0,1,1,2,0.24,0.2273,0.56,0.194,52,172,224
17369,12/31/2012,1,1,12,13,0,1,1,2,0.26,0.2576,0.44,0.1642,38,165,203
17370,12/31/2012,1,1,12,14,0,1,1,2,0.28,0.2727,0.45,0.2239,62,185,247
17371,12/31/2012,1,1,12,15,0,1,1,2,0.28,0.2879,0.45,0.1343,69,246,315
17372,12/31/2012,1,1,12,16,0,1,1,2,0.26,0.2576,0.48,0.194,30,184,214
17373,12/31/2012,1,1,12,17,0,1,1,2,0.26,0.2879,0.48,0.0896,14,150,164
17374,12/31/2012,1,1,12,18,0,1,1,2,0.26,0.2727,0.48,0.1343,10,112,122
17375,12/31/2012,1,1,12,19,0,1,1,2,0.26,0.2576,0.6,0.1642,11,108,119
17376,12/31/2012,1,1,12,20,0,1,1,2,0.26,0.2576,0.6,0.1642,8,81,89
17377,12/31/2012,1,1,12,21,0,1,1,1,0.26,0.2576,0.6,0.1642,7,83,90
17378,12/31/2012,1,1,12,22,0,1,1,1,0.26,0.2727,0.56,0.1343,13,48,61
17379,12/31/2012,1,1,12,23,0,1,1,1,0.26,0.2727,0.65,0.1343,12,37,49
